chromosome	start	end	gene
4	5016313	5021199	CYTL1
4	5053169	5502725	STK32B
4	5526883	5529528	C4orf6
4	5564166	5710294	EVC2
4	5712924	5830772	EVC
4	5822491	5894785	CRMP1
4	5925002	5925055	MIR378D1
4	5958845	5991545	C4orf50
4	6027926	6202282	JAKMIP1
4	6202460	6240044	RP11-586D19.1
4	6271577	6304992	WFS1
4	6322305	6383597	PPP2R2C
4	6576902	6625089	MAN2B2
4	6641818	6644456	MRFAP1
4	6672452	6675557	RP11-539L10.3
4	6675178	6677774	AC093323.3
4	6689175	6692246	RP11-539L10.2
4	6693782	6694189	AC093323.1
4	6694796	6698896	S100P
4	6709428	6711607	MRFAP1L1
4	6717842	6719387	BLOC1S4
4	6784467	6885891	KIAA0232
4	6911572	7034838	TBC1D14
4	7032281	7047958	RP11-367J11.2
4	7042579	7044728	CCDC96
4	7045118	7059679	TADA2B
4	7060633	7069924	GRPEL1
4	7102967	7105112	RP11-367J11.3
4	7194265	7744554	SORCS2
4	7312177	7312251	MIR4798
4	7432022	7436700	PSAPL1
4	7461755	7461845	MIR4274
4	7755817	7780655	AFAP1-AS1
4	7760442	7941653	AFAP1
4	7940728	7942022	AC097381.1
4	7967773	8160436	ABLIM2
4	8007028	8007108	MIR95
4	8201094	8242830	SH3TC1
4	8271492	8308838	HTRA3
4	8368009	8442438	ACOX3
4	8442550	8478253	TRMT44
4	8582293	8589275	GPR78
4	8594387	8621478	CPZ
4	8747123	8747759	RP11-1338A24.1
4	8868776	8873543	HMX1
4	9172135	9178453	FAM90A26
4	9212383	9213975	USP17L10
4	9226622	9228214	USP17L13
4	9217131	9218723	USP17L11
4	9221878	9223470	USP17L12
4	9236111	9237700	USP17L15
4	9245605	9247197	USP17L17
4	9250356	9251948	USP17L18
4	9255104	9256696	USP17L19
4	9259850	9261442	USP17L20
4	9264598	9266190	USP17L21
4	9269345	9270937	USP17L22
4	9274090	9274640	USP17L23
4	9326891	9328483	USP17L24
4	9331637	9333229	USP17L25
4	9336384	9337976	USP17L26
4	9341129	9342721	USP17L5
4	9345874	9347466	USP17L27
4	9350619	9352211	USP17L28
4	9355364	9356956	USP17L29
4	9360109	9361701	USP17L9P
4	9364855	9366447	USP17L30
4	9369600	9370796	USP17L6P
4	9385743	9390709	RP11-1396O13.13
4	9446260	9452240	DEFB131
4	9557789	9557937	MIR548I2
4	9827848	10023107	SLC2A9
4	9783258	9785632	DRD5
4	10075963	10118484	WDR1
4	10080235	10080316	MIR3138
4	10441498	10458984	ZNF518B
4	10488019	10686489	CLNK
4	11370451	11370545	MIR572
4	11394774	11431389	HS3ST1
4	12225106	12252910	RP11-168E17.1
4	13369348	13485989	RAB28
4	13542454	13546674	NKX3-2
4	13570362	13629347	BOD1L1
4	13629489	13629581	MIR5091
4	13656803	13932852	RP11-341G5.1
4	14113592	14141676	LINC01085
4	14978524	14996129	CPEB2-AS1
4	15004298	15071777	CPEB2
4	15341560	15447789	C1QTNF7
4	15471489	15603180	CC2D2A
4	15606162	15657035	FBXL5
4	15683429	15690724	FAM200B
4	15704573	15733796	BST1
4	15779901	15854853	CD38
4	15937192	15940363	FGFBP1
4	15961866	15964859	FGFBP2
4	15969857	16085324	PROM1
4	16162128	16228164	TAPT1
4	16228668	16259810	TAPT1-AS1
4	16503164	16900432	LDB2
4	17173380	17187682	RP11-576E20.1
4	17488021	17513857	QDPR
4	17516788	17528727	CLRN2
4	17578815	17609591	LAP3
4	17616254	17635728	MED28
4	17630929	17783135	FAM184B
4	17802278	17812381	DCAF16
4	17812525	17846485	NCAPG
4	17882252	18023483	LCORL
4	20255187	20622180	SLIT2
4	20393812	20396479	SLIT2-IT1
4	20529898	20530007	MIR218-1
4	20702036	20729408	PACRGL
4	20730859	21950422	KCNIP4
4	22389007	22517677	GPR125
4	22694537	22821198	GBA3
4	23793644	23891700	PPARGC1A
4	24529098	24586173	DHX15
4	24521815	24521913	MIR573
4	24797085	24802464	SOD3
4	24807739	24914508	CCDC149
4	25000469	25032501	LGI2
4	25121636	25162064	SEPSECS
4	25235597	25280714	PI4K2B
4	25314408	25372005	ZCCHC4
4	25378835	25420120	ANAPC4
4	25657466	25680370	SLC34A2
4	25749055	25864581	SEL1L3
4	25915826	25931434	SMIM20
4	26321332	26433278	RBPJ
4	26483022	26492084	CCKAR
4	26585538	26756973	TBC1D19
4	26862463	27025588	STIM2
4	27219101	27283847	RP11-415C15.2
4	28363901	28404323	RP11-180C1.1
4	30723045	31144471	PCDH7
4	32352660	32354842	RP11-240A16.1
4	33897961	34041515	RP11-79E3.3
4	36067620	36246131	ARAP2
4	36245738	36275842	RP11-431M7.3
4	36285644	36347377	DTHD1
4	37003438	37022330	RP11-103J17.2
4	37243532	37243613	MIR4801
4	37245842	37451087	KIAA1239
4	37585855	37593448	C4orf19
4	37614523	37687998	RELL1
4	37828255	37864558	PGM2
4	37892708	38140794	TBC1D1
4	37962056	37962746	PTTG2
4	38422283	38524801	RP11-83C7.2
4	38614322	38666249	RP11-617D20.1
4	38628029	38666430	AC021860.1
4	38665817	38702663	KLF3
4	38773860	38784579	TLR10
4	38797880	38806412	TLR1
4	38825336	38858437	TLR6
4	38869437	38947360	FAM114A1
4	38869653	38869748	MIR574
4	38968365	39034041	TMEM156
4	39063852	39122825	KLHL5
4	39184024	39287430	WDR19
4	39289076	39367995	RFC1
4	39408473	39453156	KLB
4	39413530	39413594	MIR5591
4	39455757	39460508	RPL9
4	39460620	39479273	LIAS
4	39481875	39483525	RP11-472B18.1
4	39500375	39529238	UGDH
4	39529639	39596327	UGDH-AS1
4	39547950	39640710	SMIM14
4	39699664	39784412	UBE2K
4	39824483	39979576	PDS5A
4	40044537	40058819	RP11-333E13.4
4	40058446	40159872	N4BP2
4	40198527	40248587	RHOH
4	40318502	40332436	AC195454.1
4	40337346	40357234	CHRNA9
4	40425284	40516775	RBM47
4	40504057	40504136	MIR4802
4	40751914	40812002	NSUN7
4	40817341	41216549	APBB2
4	41222091	41258744	UCHL1-AS1
4	41258850	41270446	UCHL1
4	41362804	41702061	LIMCH1
4	41746099	41750987	PHOX2B
4	41881564	41883860	LINC00682
4	41937137	41962589	TMEM33
4	41983713	41988476	DCAF4L1
4	41992489	42092474	SLC30A9
4	42112955	42154895	BEND4
4	42399856	42404504	SHISA3
4	42410390	42659122	ATP8A1
4	42708124	42709352	RP11-109E24.1
4	42895284	43032675	GRXCR1
4	44019079	44024080	RP11-328N19.1
4	44175926	44450824	KCTD8
4	44624354	44653658	YIPF7
4	44680446	44702943	GUF1
4	44704156	44728612	GNPDA2
4	46037786	46126098	GABRG1
4	46250444	46477247	GABRA2
4	46736844	46911224	COX7B2
4	46920917	46996424	GABRA4
4	47033377	47428461	GABRB1
4	47452885	47465736	COMMD8
4	47487305	47595503	ATP10D
4	47596015	47839966	CORIN
4	47849260	47916556	NFXL1
4	48018791	48042188	NIPAL1
4	47937994	47983552	CNGA1
4	48068410	48136273	TXK
4	48137800	48271881	TEC
4	48343339	48428229	SLAIN2
4	48485360	48491213	SLC10A4
4	48492269	48496406	ZAR1
4	48499380	48782316	FRYL
4	48833101	48863217	OCIAD1
4	48887036	48908845	OCIAD2
4	48988264	49064096	CWH43
4	52709229	52783003	DCUN1D4
4	52859868	52883786	LRRC66
4	52886872	52904648	SGCB
4	52917497	52963458	SPATA18
4	53457138	53525502	USP46
4	53525573	53527835	USP46-AS1
4	53578597	53580304	DANCR
4	53578849	53578914	MIR4449
4	53579416	53579537	SNORA26
4	53608719	53617807	ERVMER34-1
4	53656161	53681631	RP11-752D24.3
4	53728457	53733000	RASL11B
4	53739149	54232242	SCFD2
4	54243812	54325835	FIP1L1
4	54326623	54457783	LNX1
4	54366245	54389441	LNX1-AS1
4	54459123	54470214	LNX1-AS2
4	54562068	54600525	RP11-317M11.1
4	54852754	54853225	RPL21P44
4	54875956	54930857	CHIC2
4	54927213	54927377	AC110792.1
4	54966198	54968672	GSX2
4	55095264	55164414	PDGFRA
4	55469378	55473298	AC006552.1
4	55524085	55606881	KIT
4	55944644	55991756	KDR
4	56212276	56239263	SRD5A3
4	56230138	56249563	SRD5A3-AS1
4	56262124	56292339	TMEM165
4	56294070	56376194	CLOCK
4	56422692	56458379	PDCL2
4	56461398	56502465	NMU
4	56686169	56703548	RP11-345F18.1
4	56719782	56771179	EXOC1
4	56815147	56899529	CEP135
4	57138570	57194791	KIAA1211
4	57204456	57253666	AASDH
4	57259528	57301781	PPAT
4	57276682	57277131	AC068620.1
4	57302304	57327527	PAICS
4	57333081	57369273	SRP72
4	57371509	57390614	ARL9
4	57396775	57469673	THEGL
4	57514155	57547872	HOPX
4	57676027	57687908	SPINK2
4	57774075	57802010	REST
4	57829536	57844989	NOA1
4	57843908	57897324	POLR2B
4	57896939	57976551	IGFBP7
4	57975928	58071465	IGFBP7-AS1
4	58292038	58332152	RP11-319E12.1
4	61788337	61788402	MIR548AG1
4	62067860	62938184	LPHN3
4	65143420	65275180	TECRL
4	65779999	65870218	RP11-707A18.1
4	66185281	66536061	EPHA5
4	66535679	66559104	RP11-807H7.1
4	67142542	67142646	MIR1269A
4	68283023	68333969	RP11-584P21.2
4	68337521	68411324	CENPC
4	68424446	68472616	STAP1
4	68478370	68566897	UBA6
4	68567079	68946670	UBA6-AS1
4	68605046	68620078	GNRHR
4	68686594	68749750	TMPRSS11D
4	68776019	68829858	TMPRSS11A
4	68857402	68881486	TMPRSS11GP
4	68918916	68995598	TMPRSS11F
4	68926312	68929015	SYT14L
4	69048010	69078188	FTLP10
4	69054242	69083798	TMPRSS11BNL
4	69092371	69111438	TMPRSS11B
4	69176105	69215807	YTHDC1
4	69313167	69363322	TMPRSS11E
4	69402902	69434245	UGT2B17
4	69512348	69536346	UGT2B15
4	69681711	69696914	UGT2B10
4	69794181	69817509	UGT2A3
4	69962193	69978705	UGT2B7
4	70066138	70082484	RP11-704M14.1
4	70065669	70080449	UGT2B11
4	70146217	70160768	UGT2B28
4	70345883	70361626	UGT2B4
4	70454135	70505358	UGT2A2
4	70454912	70518967	UGT2A1
4	70586880	70626430	SULT1B1
4	70706930	70725870	SULT1E1
4	70796799	70812289	CSN1S1
4	70820974	70826725	CSN2
4	70861647	70868170	STATH
4	70894172	70900129	HTN3
4	70916155	70921664	HTN1
4	70933103	70950990	CSN1S2AP
4	71019904	71030656	C4orf40
4	71062213	71070293	ODAM
4	71091788	71100969	FDCSP
4	71108305	71117145	CSN3
4	71200683	71202833	CABS1
4	71226478	71232875	SMR3A
4	71248795	71255961	SMR3B
4	71263599	71275911	PROL1
4	71296209	71348713	MUC7
4	71384257	71398459	AMTN
4	71457973	71473005	AMBN
4	71494461	71512541	ENAM
4	71521258	71532377	IGJ
4	71554196	71556267	UTP3
4	71587712	71673032	RUFY3
4	71681499	71705662	GRSF1
4	71768095	71847959	MOB1B
4	71859156	71896631	DCK
4	72053003	72437804	SLC4A4
4	72607413	72669758	GC
4	72897521	73013784	NPFFR2
4	73146686	73434516	ADAMTS3
4	73921797	73935458	COX18
4	73939093	74124502	ANKRD17
4	74269956	74287129	ALB
4	74301880	74321891	AFP
4	74347400	74369691	AFM
4	74374520	74394250	RP11-622A1.2
4	74438862	74486348	RASSF6
4	74606223	74609433	IL8
4	74702214	74704477	CXCL6
4	74718906	74719872	PF4V1
4	74735121	74736959	CXCL1
4	74846794	74847841	PF4
4	74852755	74853914	PPBP
4	74861359	74864496	CXCL5
4	74902306	74904406	CXCL3
4	74919755	74921116	PPBPP2
4	74962752	74965010	CXCL2
4	75023829	75168809	MTHFD2L
4	75023327	75024085	AC093677.1
4	75174190	75181024	EPGN
4	75230860	75254468	EREG
4	75310851	75320726	AREG
4	75480629	75490486	AREGB
4	75669969	75719896	BTC
4	75858326	75975323	PARM1
4	75881184	75895572	RP11-44F21.3
4	75919087	75960034	RP11-44F21.2
4	76006912	76009927	RP11-44F21.5
4	76279286	76287776	RP11-542G1.3
4	76404247	76439895	RCHY1
4	76439683	76455236	THAP6
4	76481275	76489754	C4orf26
4	76503215	76555900	CDKL2
4	76567966	76599153	G3BP2
4	76650004	76734448	USO1
4	76781025	76823681	PPEF2
4	76834813	76862204	NAAA
4	76871069	76912113	SDAD1
4	76871883	76878526	AC110615.1
4	76901943	76927095	RP11-630D6.5
4	76922428	76928641	CXCL9
4	76995863	77033944	ART3
4	76942273	76944650	CXCL10
4	76954835	76957350	CXCL11
4	77035817	77069668	NUP54
4	77079890	77135046	SCARB2
4	77172894	77204907	FAM47E
4	77227179	77232752	FAM47E-STBD1
4	77234155	77328458	CCDC158
4	77356253	77704406	SHROOM3
4	77494721	77494785	MIR4450
4	77496704	77496779	MIR548AH
4	77816082	77819002	SOWAHB
4	77870856	77959767	SEPT11
4	77968311	77997158	CCNI
4	78078304	78091212	CCNG2
4	78432907	78532988	CXCL13
4	78634541	78740544	CNOT6L
4	78783674	78873944	MRPL1
4	78978724	79462278	FRAS1
4	79472673	79531575	ANXA3
4	79567338	79603817	LINC01094
4	79697532	79833339	BMP2K
4	79741906	79741975	MIR5096
4	79833032	79860592	PAQR3
4	80132835	80166686	LINC01088
4	80237807	80247204	NAA11
4	80327508	80329372	GK2
4	80413570	80497614	LINC00989
4	80517696	80518327	RP11-234K19.1
4	80748625	80784401	PCAT4
4	80898733	80993717	ANTXR2
4	81106424	81125480	PRDM8
4	81187753	81211348	FGF5
4	81256923	81884766	C4orf22
4	81952119	81978685	BMP3
4	82009837	82136188	PRKG2
4	82086094	82114549	RP11-100N20.1
4	82348219	82393069	RASGEF1B
4	83273651	83295109	HNRNPD
4	83295555	83305180	RP11-127B20.3
4	83343717	83351019	HNRNPDL
4	83351715	83382244	ENOPH1
4	83404323	83483510	TMEM150C
4	83534266	83542590	LINC00575
4	83550692	83720010	SCD5
4	83674490	83674583	MIR575
4	83739814	83812419	SEC31A
4	83814162	83822113	THAP9-AS1
4	83821905	83841122	THAP9
4	83845756	83931982	LIN54
4	83956243	83996971	COPS4
4	84014014	84035868	PLAC8
4	84184977	84206067	COQ2
4	84213614	84256306	HPSE
4	84328496	84377009	HELQ
4	84377118	84383451	MRPS18C
4	84382092	84406334	FAM175A
4	84457261	84527028	AGPAT9
4	84889235	85214565	RP11-8L2.1
4	85413140	85419603	NKX6-1
4	85504132	85572491	CDS1
4	85590763	85887544	WDFY3
4	85887538	85932430	WDFY3-AS2
4	86396267	86923823	ARHGAP24
4	86643621	86643686	MIR4451
4	86937631	87281216	MAPK10
4	87040867	87141079	RP11-778J15.1
4	87463635	87463705	MIR4452
4	87515468	87736324	PTPN13
4	87744621	87770416	SLC10A6
4	87807625	87855884	C4orf36
4	87856154	88062206	AFF1
4	88081255	88141760	KLHL8
4	88221647	88221735	MIR5705
4	88224941	88244058	HSD17B13
4	88257762	88312538	HSD17B11
4	88343734	88379497	NUDT9
4	88381959	88383432	RP11-710E1.2
4	88394500	88450655	SPARCL1
4	88529681	88538025	DSPP
4	88571459	88585513	DMP1
4	88720733	88733074	IBSP
4	88742563	88767969	MEPE
4	88896840	88904449	SPP1
4	88928820	88998929	PKD2
4	89011421	89080064	ABCG2
4	89178772	89205888	PPM1K
4	89206094	89252573	RP11-10L7.1
4	89300015	89364263	HERC6
4	89378268	89427314	HERC5
4	89442136	89444964	PYURF
4	89513574	89629693	HERC3
4	89442724	89442940	PIGY
4	89605999	89606105	RNU6-33P
4	89617066	89619386	NAP1L5
4	89630940	89651254	FAM13A-AS1
4	89647106	89978323	FAM13A
4	90033968	90036050	TIGD2
4	90157537	90229161	GPRIN3
4	90647204	90758290	SNCA
4	90757575	90761746	RP11-67M1.1
4	90800683	90875780	MMRN1
4	91048736	92523064	CCSER1
4	92240185	92246457	RP11-763F8.1
4	93218402	93225329	RP11-9B6.1
4	93225550	94695707	GRID2
4	94750042	94751221	ATOH1
4	95038943	95128707	RP11-363G15.2
4	95128762	95212441	SMARCAD1
4	95219686	95264027	HPGDS
4	95376396	95586652	PDLIM5
4	95664951	95678684	RP11-168E14.1
4	95972830	96075968	BMPR1B
4	96083655	96470357	UNC5C
4	96761239	96762625	PDHA2
4	97073448	97073554	RNU6-34P
4	98480027	99064391	STPG2
4	98288077	98411315	STPG2-AS1
4	99182669	99363485	RAP1GDS1
4	99391518	99579780	TSPAN5
4	99802049	99850284	EIF4E
4	99916771	99983964	METAP1
4	99918538	99918611	MIR3684
4	99992132	100009902	ADH5
4	100010008	100222513	RP11-696N14.1
4	100044818	100065448	ADH4
4	100081671	100082422	PCNAP1
4	100123796	100140403	ADH6
4	100197524	100212185	ADH1A
4	100226121	100242556	ADH1B
4	100257649	100274184	ADH1C
4	100334195	100356291	ADH7
4	100432161	100463460	C4orf17
4	100467884	100484825	TRMT10A
4	100485240	100545156	MTTP
4	100557686	100575805	RP11-766F14.2
4	100738003	100789871	DAPP1
4	100799493	100815647	LAMTOR3
4	100817405	100867883	DNAJB14
4	100869245	100871545	H2AFZ
4	101107027	101111625	DDIT4L
4	101111190	101136662	RP11-588P8.1
4	101316498	101439250	EMCN
4	101581436	101596270	EMCN-IT3
4	101944587	102268637	PPP3CA
4	102251459	102251571	MIR1255A
4	102268937	102270040	AP001816.1
4	102711764	102995896	BANK1
4	103182823	103266296	SLC39A8
4	103422486	103538459	NFKB1
4	103553050	103682151	MANBA
4	103718514	103790053	UBE2D3
4	103790135	103810399	CISD2
4	103822085	103940896	SLC9B1
4	103946647	103997930	SLC9B2
4	104000592	104021040	BDH2
4	104026963	104119566	CENPE
4	104298160	104360898	RP11-328K4.1
4	104507188	104640973	TACR3
4	105389469	105416051	CXXC4
4	105412122	105618749	AC004053.1
4	106058437	106061776	AC004069.2
4	106067450	106200973	TET2
4	106290234	106395238	PPA2
4	106473779	106602070	ARHGEF38
4	106482748	106491395	ARHGEF38-IT1
4	106603784	106630265	INTS12
4	106629975	106768885	GSTCD
4	106736302	106748313	RP11-45L9.1
4	106816598	106890628	NPNT
4	106924474	106943635	RP11-710F7.3
4	106962756	107242652	TBCK
4	107237664	107270383	AIMP1
4	107842959	107957454	DKK2
4	108534822	108641608	PAPSS1
4	108745719	108836203	SGMS2
4	108784635	108853275	RP11-286E11.1
4	108852525	108874613	CYP2U1
4	108910870	108956330	HADH
4	108968701	109089578	LEF1
4	109088681	109097582	LEF1-AS1
4	109459346	109541553	RPL34-AS1
4	109541812	109551568	RPL34
4	109571803	109588551	OSTC
4	109663196	109684209	ETNPPL
4	109734855	110223799	COL25A1
4	110268631	110335566	SEC24B-AS1
4	110354971	110462052	SEC24B
4	110409854	110409951	MIR576
4	110481361	110609874	CCDC109B
4	110609898	110624629	CASP6
4	110631145	110651233	PLA2G12A
4	110661852	110723335	CFI
4	110736709	110745893	GAR1
4	110749150	110765760	RRH
4	110769358	110793471	LRIT3
4	110834047	110933422	EGF
4	110913481	110913587	RNU6-35P
4	110967002	111119809	ELOVL6
4	111397229	111486441	ENPEP
4	111538579	111544259	PITX2
4	111781738	111781803	MIR297
4	113066553	113116412	C4orf32
4	113152893	113191203	AP1AR
4	113195698	113207059	TIFA
4	113218499	113363762	ALPK1
4	113434672	113437328	NEUROG2
4	113460492	113558066	C4orf21
4	113558282	113578742	LARP7
4	113567632	113571207	MIR302B
4	113569030	113569097	MIR367
4	113569160	113569227	MIR302D
4	113569339	113569407	MIR302A
4	113569519	113569586	MIR302C
4	113970832	114304896	ANK2
4	114135137	114135578	AC004057.1
4	114375261	114682224	CAMK2D
4	114821440	114900857	ARSJ
4	115519611	115599380	UGT8
4	115577915	115578010	MIR577
4	115748919	116035032	NDST4
4	117220016	117221520	MTRNR2L13
4	118004718	118006736	TRAM1L1
4	118955500	119179803	NDST3
4	119199864	119200978	SNHG8
4	119201193	119274158	PRSS12
4	119437495	119475359	CEP170P1
4	119512928	119554884	RP11-384K6.6
4	119553429	119555914	RP11-384K6.2
4	119606523	119636588	METTL14
4	119643978	119757293	SEC24D
4	119809996	119982402	SYNPO2
4	120056939	120108944	MYOZ2
4	120113928	120133667	RP11-455G16.1
4	120160371	120216672	USP53
4	120218207	120225600	C4orf3
4	120238405	120243545	FABP2
4	120469361	120473180	RP11-33B1.1
4	120415550	120550146	PDE5A
4	120720251	120725655	RP11-236P13.1
4	120860695	120885448	RP11-700N1.1
4	120976763	120988229	MAD2L1
4	121613070	121844004	PRDM5
4	121956768	121993673	NDNF
4	122053438	122148621	TNIP3
4	122250469	122302214	QRFPR
4	122589110	122618268	ANXA5
4	122680088	122686340	TMEM155
4	122685740	122687962	AC079341.1
4	122722475	122738064	EXOSC9
4	122737599	122745087	CCNA2
4	122745595	122791652	BBS7
4	122800183	122872909	TRPC3
4	123073488	123283907	KIAA1109
4	123300168	123350939	ADAD1
4	123372625	123377880	IL2
4	123533783	123542224	IL21
4	123540138	123610311	IL21-AS1
4	123653857	123666097	BBS12
4	123747863	123819391	FGF2
4	123813799	123843761	NUDT6
4	123844229	124240605	SPATA5
4	124320665	124324910	SPRY1
4	124571422	124587987	LINC01091
4	125421097	125479589	RP11-93I21.3
4	125585207	125633887	ANKRD50
4	126237554	126414087	FAT4
4	126991863	126993159	RP11-318I4.1
4	128554087	128647892	INTU
4	128651533	128695448	SLC25A31
4	128703295	128761888	HSPA4L
4	128802016	128820350	PLK4
4	128838960	128887104	MFSD8
4	128886461	128952445	C4orf29
4	128982423	129133143	LARP1B
4	129190397	129209984	PGRMC2
4	129349225	129440549	RP11-420A23.1
4	129473745	129474571	RP11-130C6.1
4	129730779	129796379	JADE1
4	129805148	130014762	SCLT1
4	130014472	130037795	C4orf33
4	130645326	130692633	RP11-519M16.1
4	132694702	132696191	RP11-614F17.2
4	133356957	133368390	RP11-62N21.1
4	134015015	134070268	RP11-9G1.3
4	134070470	134115765	PCDH10
4	135117488	135122903	PABPC4L
4	136788158	136809245	LINC00613
4	138114910	138119521	RP11-785F11.1
4	138440072	138453629	PCDH18
4	138948576	139051839	LINC00616
4	139010168	139099331	SLC7A11-AS1
4	139085251	139163503	SLC7A11
4	139230896	139345303	LINC00499
4	139936943	139966906	CCRN4L
4	139978374	140098372	ELF2
4	140187317	140201492	MGARP
4	140211071	140222364	NDUFC1
4	140222609	140312536	NAA15
4	140374961	140397763	RAB33B
4	140427190	140477928	SETD7
4	140539290	140544386	RP11-308D13.3
4	140586922	140625407	MGST2
4	140637907	141075338	MAML3
4	141049169	141055719	RP11-392B6.1
4	141294664	141306880	SCOC
4	141204878	141294514	RP11-425I13.3
4	141309609	141349122	CLGN
4	141371110	141419376	RP11-542P2.1
4	141445312	141474924	ELMOD2
4	141480588	141489959	UCP1
4	141541919	141677274	TBC1D9
4	141780961	142053996	RNF150
4	142142041	142155851	ZNF330
4	142242283	142247161	RP11-362F19.1
4	142557755	142655140	IL15
4	142944313	143767443	INPP4B
4	144106098	144144983	USP38
4	144257915	144395721	GAB1
4	144264613	144264688	MIR3139
4	144434616	144478639	SMARCA5
4	144434625	144435788	SMARCA5-AS1
4	144480625	144482613	GUSBP5
4	144498455	144621828	FREM3
4	144792020	144826712	GYPE
4	144833484	144903607	RP11-673E1.1
4	144917259	144940492	GYPB
4	145030457	145061904	GYPA
4	145564074	145567139	HHIP-AS1
4	145567173	145666423	HHIP
4	145916152	146019353	ANAPC10
4	146019084	146050331	ABCE1
4	146054801	146100832	OTUD4
4	146403963	146479231	SMAD1
4	146418225	146424123	SMAD1-AS2
4	146539415	146581187	MMAA
4	146601356	146653949	C4orf51
4	146681890	146859623	ZNF827
4	147030609	147043065	LINC01095
4	147096881	147111198	LSM6
4	147145709	147150208	RP11-6L6.2
4	147176084	147443085	SLC10A7
4	147560045	147563626	POU4F2
4	147628180	147867034	TTC29
4	148265781	148265869	MIR548G
4	148402084	148466106	EDNRA
4	148538534	148557872	TMEM184C
4	148558936	148605381	PRMT10
4	148653214	148993931	ARHGAP10
4	148703746	148703819	MIR4799
4	148999920	149363672	NR3C2
4	150075447	150199275	RP11-24I21.1
4	151000180	151178590	DCLK2
4	151185811	151936649	LRBA
4	151503077	151505843	MAB21L2
